track_id,track_name,popularity,duration_ms,explicit,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo
5eNYumDY5PCXtKKJ0SWg2r,Poison & Wine,54,219466,False,0.285,0.186,0.0288,0.76,7.3e-05,0.104,0.203,153.848
6dwkFmLUz6hx2CZG2EqLol,Collide,66,249120,False,0.636,0.625,0.0277,0.222,5.35e-05,0.119,0.342,93.931
7aohwSiTDju51QmC54AUba,You And I,63,148400,False,0.698,0.285,0.0553,0.927,0.0,0.0883,0.53,135.027
7g3ryXLtXExZ0OFCj17Ae1,Give Me Your Forever (ft. Billkin),58,244800,False,0.601,0.439,0.0269,0.0642,0.0,0.0942,0.275,99.976
5MrgVJzR1du1gz8XWe4m28,Falling in Love at a Coffee Shop,55,270840,False,0.332,0.298,0.0569,0.875,0.00784,0.114,0.243,83.555
5auMzVHFr5Zfw6IbKarZ56,Breathe (2 AM),65,279826,False,0.386,0.452,0.0278,0.417,0.0,0.0881,0.287,169.837
63bmIgH9sS6sX5Sc7MetGq,Habang Buhay,69,244067,False,0.62,0.668,0.0305,0.088,0.0,0.362,0.183,118.013
3ZjSJv88euP3CdvTg07dZL,Beautiful Soul,44,214738,False,0.394,0.281,0.0414,0.826,0.0,0.0854,0.485,90.044
14BMBNRzv24eG6OKoIgPfP,Bulletproof,39,207677,False,0.59,0.552,0.0407,0.654,0.000359,0.128,0.635,155.101
5pEmeoMUW38w1oU3kPelvR,Spectrum,54,265506,False,0.539,0.717,0.031,0.000298,0.111,0.125,0.212,117.973
2h3VsZVKQeT0yLNQtCIRjn,Girls Like You - Acoustic Version,44,188494,False,0.543,0.138,0.0531,0.791,0.0,0.185,0.3,115.65
1dcNEEtODRVZEevQ20Cgmy,Nangangamba,70,210354,False,0.62,0.547,0.0248,0.112,0.0,0.19,0.208,98.032
6huS9u0BDfeQHq0lObNLPl,Better Together,64,200706,False,0.761,0.311,0.0692,0.647,0.0,0.15,0.553,109.891
14NiShC5b46yQxBN1mu9VJ,Heartbreak Anniversary,40,199256,False,0.674,0.122,0.0427,0.882,0.0,0.139,0.339,130.014
3DyhwZyBFedvnt68fMi6vf,One More Time Around,47,205666,False,0.429,0.358,0.0346,0.614,0.0,0.0875,0.187,134.279
6kRZfOZSuoi0Htg6gROKDz,Say Something,40,229573,False,0.456,0.101,0.038,0.876,1.74e-06,0.0776,0.155,139.896
5e9DrLUUZraUE7mmniufjn,Heart Can’t Lose,55,240952,False,0.647,0.567,0.0328,0.0318,0.0,0.133,0.374,125.871
2z3HKlpENvfz1Am2MNF2pL,I Ain't Ever Loved No One - Acoustic,57,199594,False,0.322,0.213,0.0318,0.611,0.0,0.113,0.16,160.389
33JX2be3eKVhl5xk8YQhVc,Empty,48,317280,False,0.482,0.381,0.0311,0.455,0.00295,0.114,0.42,81.712
2XDxQ3VzovLzh60zgOaNEi,The Reason,53,200800,False,0.423,0.207,0.0289,0.887,0.0,0.0948,0.209,149.664
0J4sK2VO75cRSVoj0FokQn,Fix You,60,261665,False,0.522,0.152,0.0303,0.788,2.37e-05,0.148,0.133,144.055
7bpR5j22mNID1pXwgRcZP1,Hand to Hold,54,231605,False,0.547,0.313,0.0315,0.612,7.97e-06,0.111,0.261,133.737
1U1GtaJeYwGsPgqV9Me5bb,Hold You in My Arms,62,306200,False,0.504,0.321,0.0316,0.149,0.000107,0.147,0.577,170.134
34p2uL1CvmaHn3uLfOKt8d,One Last Dance,51,224847,False,0.466,0.161,0.0492,0.979,0.000238,0.231,0.171,139.167
1jkBuvWI9IGEz9thXiKOlP,The Spark - Bonus Track,51,201933,False,0.596,0.429,0.0377,0.775,0.0107,0.0962,0.229,148.086
7K36drJq6lInkW6Kkojucp,American Beauty,63,158013,False,0.645,0.169,0.0317,0.844,0.00019,0.109,0.178,167.826
4PuUa8e5s7P3Zv1IdCGIsa,Such A Simple Thing,65,296386,False,0.522,0.256,0.0258,0.86,0.000806,0.142,0.13,76.349
72SPsHheqN6J3sI520jT9E,Colors,64,160453,False,0.681,0.168,0.0291,0.793,0.000134,0.109,0.29,128.615
03VNgdCL9t8aPyvwZecglI,More Than Friends (feat. Meghan Trainor),54,181360,False,0.451,0.528,0.0364,0.366,0.0,0.0811,0.527,139.28
3M6NL7PxIDZ3ArfPrBUTUP,Flurry Rush,37,169318,True,0.371,0.674,0.0488,0.169,0.0,0.0889,0.92,87.603
7jJH8F3PHlNvxfqEAAfFDl,I Choose You,63,218573,False,0.731,0.572,0.0445,0.105,0.00012,0.133,0.947,154.038
6JNEDSev5Tp5VQR04SEBfV,I Do Adore,53,149160,False,0.69,0.334,0.066,0.947,0.0,0.0895,0.8,74.721
1gRa1tyGV1GY60QgU5DkQH,I'll Be Home For Christmas,0,183293,False,0.594,0.307,0.0249,0.796,0.0414,0.15,0.24,94.026
5DUAKXpyv3nL50PnAQbPS0,Fuck You,36,169266,True,0.608,0.917,0.0601,0.236,0.0,0.13,0.936,117.875
6OCsvPU6P84wJ0erggCRv4,Christmas Comes But Once A Year,0,272640,False,0.687,0.494,0.0505,0.324,5.5e-05,0.0867,0.621,93.269
7qJtNgmUyzy3R86vJwk9Wp,Christmas Comes But Once A Year,0,272640,False,0.687,0.494,0.0505,0.324,5.5e-05,0.0867,0.621,93.269
6hy5eqMQ36KAChR1ZZ05zc,If I Ain't Got You - Acoustic,55,176509,False,0.652,0.15,0.0363,0.923,0.0,0.102,0.361,104.018
4Gcx0DkgBVticyPDpezwg5,Believe - Acoustic,57,179886,False,0.765,0.241,0.0373,0.873,0.0,0.111,0.182,123.95
0fUB9bwvKLRpOB18YZHz5N,Iris - Acoustic,54,184200,False,0.589,0.249,0.0329,0.717,0.0,0.106,0.363,150.096
0I0l2Oo5zjpCEphpDJL0Pm,Rain - Long Ver.,44,447306,False,0.588,0.604,0.024,0.343,6.86e-05,0.252,0.351,92.02
4v0RBzYNzTknP6d0zN2VQb,C'est si bon,51,108346,False,0.735,0.203,0.0539,0.854,0.00164,0.105,0.479,113.913
1FQH1FxPwwIj9aKyPBDf9b,Baby (Acoustic Version),42,160768,False,0.655,0.147,0.0371,0.88,0.0,0.266,0.328,116.103
4YgEwanzISFU4xa27saTux,Reason,47,304320,False,0.363,0.819,0.0634,0.0591,0.0,0.0988,0.468,122.527
7pKMoXeiCv40wbrjII06VO,I Like Me Better,54,201508,False,0.473,0.263,0.033,0.814,0.0,0.142,0.315,87.145
5MYPzdIWgx3pMLRGlq2fVq,Asan Ka Na Ba,73,241132,False,0.676,0.768,0.0294,0.149,0.00147,0.345,0.493,105.999
66V40iz2mphPbYvuJVj13i,drivers license,56,246345,False,0.439,0.217,0.0413,0.933,0.0,0.126,0.373,144.413
4Bo6FwC7Oe9zywSZc6q7hO,Love Someone,59,257173,False,0.582,0.347,0.0305,0.317,0.00678,0.111,0.0797,97.957
6Xbi3gOwMal0Ds3ETvBBwe,The Winner Takes It All - Acoustic,57,159012,False,0.426,0.127,0.0648,0.863,4.3e-06,0.0993,0.149,62.535
6QXolVfFVjUHPp5TVzsjIF,Only Time,56,178546,False,0.696,0.261,0.0361,0.737,1.24e-05,0.11,0.361,136.053
71ehTADpxs85ULrZgSEKCy,Almost Lover,57,268800,False,0.549,0.24,0.0338,0.947,0.0,0.106,0.167,119.58
4zYkSXrfgJyrNkNv3mTiIZ,Dance Monkey,51,197850,False,0.541,0.192,0.0282,0.893,0.0,0.193,0.317,139.938
1nFJAKHt0jgzVogbNJT3Zz,Ocean,48,222400,False,0.662,0.711,0.0279,0.0686,1.17e-05,0.085,0.352,119.989
1RZkqIEM5aV000fKgz9J46,Dream a Little Dream of Me,52,142379,False,0.665,0.185,0.0381,0.913,0.0,0.334,0.458,82.474
0n3E6m57nDZJDyUHllaMDp,Back For Good,54,194667,False,0.591,0.175,0.038,0.927,0.0,0.133,0.352,139.902
2gBYjMXW65daBB1elr68JK,OK,55,212400,False,0.489,0.183,0.033,0.907,3.95e-05,0.106,0.486,79.961
1FF6TogE9ELY71XnLPoEv6,Just The Two Of Us,41,196304,False,0.618,0.083,0.057,0.745,0.000123,0.146,0.597,90.865
6LsHKNorX6fPBNcGxU1jQZ,Arcade,37,186738,False,0.408,0.266,0.0404,0.875,0.000498,0.104,0.35,143.651
1uxm47Qn1JhUWZHQfcY6w1,Yellow,52,193536,False,0.623,0.132,0.035,0.893,0.0,0.217,0.266,82.105
2nBrIzKacrNdIxs90FlsT1,Wake Me Up,58,196819,False,0.494,0.214,0.0363,0.92,1.07e-05,0.107,0.35,125.981
5mdjfBsyzl78NQI4sI4IzR,Walking Blind,48,201440,False,0.374,0.183,0.0281,0.897,0.0387,0.109,0.134,82.042
7mQmu0JSoEyYU763IJXhIA,Headphones,56,204998,False,0.559,0.455,0.0306,0.421,2.08e-06,0.103,0.396,159.985
08feveJTNL1OMLSrdoHQ6Q,Teenage Dream,46,219093,False,0.642,0.408,0.0396,0.729,0.0,0.185,0.411,119.81
4ngv7whSPSAwD8ZP3zMHsd,The Worth Of The Wait,55,171800,False,0.48,0.618,0.0501,0.844,8.93e-05,0.325,0.344,82.051
24UxG3p1Ghtc5ejJtGBoeL,Can't Help Falling In Love - Piano Version,54,211624,False,0.271,0.0937,0.0367,0.939,0.0,0.108,0.147,164.721
4yRlTvPVfEyhXfp6GZurq9,Never Come Back Again,57,196240,False,0.594,0.695,0.0259,0.19,3.58e-06,0.119,0.172,104.977
5xQTEPjGsLuvwnnvyK3fAA,Love You To Death,49,199459,False,0.574,0.344,0.0345,0.421,0.0,0.0804,0.0987,147.924
3Mq1SOKwAPYgE0ZtPzvWZZ,Someone You Loved - Acoustic,55,169253,False,0.647,0.298,0.0311,0.861,0.0,0.12,0.31,106.244
38ssTLOvoZyL4CLa4ImDG9,What a Wonderful World,51,137066,False,0.486,0.0399,0.0405,0.953,8.74e-06,0.115,0.155,95.066
0njuNwIyB3DoBHC0SFUkOr,You Broke Me First,39,128798,True,0.734,0.0423,0.0583,0.916,0.0,0.108,0.14,123.905
5sdliaZjk3rVGuT13UVhxn,Long Way Down,60,257972,False,0.711,0.231,0.0346,0.832,0.00115,0.105,0.186,125.062
2Dz5WpEWA0vhnMmEPYiZ2y,She Is Love,60,146066,False,0.629,0.174,0.141,0.616,0.0,0.118,0.305,134.295
5w8Cu20Yt1ZNQuVdcafTYC,Marigold,53,172708,False,0.615,0.406,0.0358,0.541,1.67e-05,0.0982,0.541,166.035
1FHCU1rDAeaPsBW9byjJ0Q,12:51,64,246280,False,0.503,0.357,0.0272,0.727,0.0,0.128,0.438,136.135
0x26yM2rrvtoHGRXXzppx3,サンサーラ,34,331984,False,0.45,0.183,0.0309,0.762,3.41e-06,0.11,0.219,61.192
0Kt5AHOpQAkEsHAuPeB0le,Sons and Daughters,50,216052,False,0.525,0.461,0.0878,0.775,2.14e-06,0.362,0.202,147.997
07m8PuXxxv5J4qPEDq6ZkK,Brand New,65,243933,False,0.555,0.934,0.113,0.00268,0.0,0.122,0.422,144.874
1YjMWOorkBaP4MdKkKtp4y,Gotta Have You,56,199786,False,0.678,0.363,0.0318,0.872,0.000101,0.0798,0.543,75.004
1pV4cJaYl9ovK0GcSjH1hy,A Thousand Years,43,279916,False,0.586,0.396,0.0319,0.896,0.543,0.0992,0.16,142.591
2fSIF8CJhoc9CJhF9vJDXp,Jolene,64,250866,False,0.588,0.142,0.0329,0.863,0.000162,0.0953,0.288,119.656
6J0bdIZElZMymahgVWRE9B,No Ceiling,58,94053,False,0.724,0.652,0.0247,0.46,0.000142,0.101,0.75,106.911
5sVyefkGgQeYCgnqr4KslQ,Front Porch,64,231813,False,0.567,0.224,0.0299,0.887,0.0,0.109,0.2,124.44
1MGIxsVtqK2npdPmI8Dj0D,Goodbye Lulu,35,150047,True,0.544,0.839,0.0568,0.784,0.0,0.341,0.967,87.609
4M4suTUnAYZocl09XEKBZN,Three More Days,36,216773,False,0.555,0.68,0.0323,0.126,0.000906,0.0506,0.903,84.518
2C9ePPz58he8jmYEod9pvT,Isn't She Lovely - Acoustic,54,145771,False,0.69,0.306,0.0356,0.805,0.0,0.0968,0.424,115.671
0JzOJIS7ktLq5Ux6LtYJuW,Fix You - Acoustic,49,162963,False,0.494,0.152,0.0313,0.947,0.0,0.123,0.304,134.178
298xJ2nBaWWS0Je5rtlSxT,I'm Yours - Acoustic,55,166189,False,0.634,0.267,0.044,0.841,0.0,0.11,0.391,143.514
18PrtmAcNMgZNy1edWuXGb,A Sky Full of Stars,55,165067,False,0.643,0.11,0.0294,0.876,1.38e-05,0.112,0.152,101.995
4CU3t2c3TIpmzX44P1VCFi,I Don't Believe in Satan,39,208571,False,0.422,0.41,0.0467,0.00855,0.0,0.104,0.354,83.952
0dnRlO7IDzbN9ixVld7hz6,Pills,51,189240,False,0.543,0.288,0.0258,0.667,0.0,0.113,0.293,95.435
1XW1lKfocLOAUdp8rUQoNC,Shallow - Acoustic,52,182553,False,0.332,0.282,0.044,0.825,0.0,0.104,0.234,187.057
1TZBg0IBHvqfSAlHvVd8eH,Watermelon Sugar - Acoustic,56,183093,False,0.43,0.121,0.0404,0.908,0.0,0.161,0.461,91.211
5j5OayPyUCnJSK0RynvqgK,Say You Won't Let Go - Acoustic,48,243724,False,0.432,0.197,0.0414,0.87,0.0,0.11,0.348,163.985
4WtqjjSiGYHORMr6VX3td1,Hikare Inochi,41,322146,False,0.592,0.769,0.0311,0.319,4.66e-06,0.137,0.385,102.033
0Pi3Ua6fJV1Yx5MGXhfybT,Call You Mine (Acoustic Piano),40,209554,False,0.733,0.297,0.0359,0.935,2.75e-06,0.108,0.766,103.953
0c99BUd87HQfzgUUQqRyds,For Now,57,198403,False,0.394,0.249,0.0396,0.927,0.0,0.115,0.329,79.549
7JRJOLKHz88pR0YS4pVCao,Sweet Dream,53,67746,False,0.41,0.234,0.0421,0.798,0.00304,0.108,0.19,93.72
0xlyMQ56pZAoGuLCs7GH90,Love Nwantiti,30,129032,False,0.48,0.158,0.0807,0.809,0.886,0.117,0.498,86.107
5dH4xnErpUOIDrGySWGkfJ,Stars Are on Your Side,49,218004,False,0.255,0.625,0.0323,0.63,0.000211,0.0976,0.191,84.611
2Sg5gtKvSiRf7TBjI0ObF2,We Don't Talk Anymore / Cold (feat. Sara Phillips),26,222911,False,0.524,0.328,0.0403,0.817,0.0,0.118,0.599,99.941
2AHZHeLTPuGILKyr4l8uTU,Superman,53,206693,False,0.464,0.653,0.101,0.199,0.0,0.0979,0.416,162.196
2CsHDQ1WFLQBBpIEuLcL3z,Calm Me Down,51,282950,False,0.592,0.49,0.0263,0.395,0.0,0.333,0.437,99.994
24Gm1mIhO28NmgT17S95JE,KISSして,35,222626,False,0.467,0.851,0.0526,0.000353,0.0,0.33,0.644,93.873
6j9kSGlYLZdZ9sZkY9DjzY,Binibini (Last Day On Earth) (feat. James TW),54,219692,False,0.564,0.391,0.0311,0.478,0.0,0.127,0.101,130.03
2UJy2HHo4afrQbI5FizxLM,Left for America,50,170786,False,0.498,0.384,0.0976,0.818,0.000937,0.13,0.25,79.856
7HSk4yGZxfjOkHyOvZrBQZ,Ramparts,53,70133,False,0.386,0.428,0.0295,0.951,0.882,0.162,0.73,172.311
2Jhx81CSHw8xWwBqRM2mZR,Hold On - Acoustic,48,200346,False,0.702,0.259,0.0403,0.878,5.34e-06,0.108,0.246,120.102
5P6ZBMWS66FVo6deJaDdHy,Dust to Dust,49,229653,False,0.747,0.265,0.0354,0.745,0.0169,0.11,0.2,138.017
5SgFX13gtlQfsNUpoPshwD,Good night,35,354213,False,0.522,0.498,0.0257,0.0758,1.51e-06,0.25,0.221,145.908
7vu53hQrIoH7UGeh6qcct1,As You Are,60,183969,False,0.715,0.438,0.0373,0.353,1.75e-06,0.108,0.447,81.07
55RMhrPQYA6vLu5YMgXxFD,Binibini,65,221538,False,0.642,0.374,0.032,0.423,1.54e-06,0.435,0.0979,129.863
2KsdoMZsL2ajnjjYUWm1ZT,It Aint Me,52,192545,False,0.354,0.415,0.0289,0.797,0.0,0.107,0.421,175.537
2fPb58e6f8KxejYDCaARwS,Say Something,57,233266,False,0.447,0.158,0.036,0.872,1.58e-06,0.0816,0.142,140.942
4NxUuupOGPquDhy1yFIZK3,The Lotto,59,193695,False,0.687,0.748,0.0785,0.24,0.0,0.373,0.872,88.944
0avtLG17MT8kDf9xc67Niv,Tamacun,50,205800,False,0.588,0.914,0.0341,0.832,0.856,0.103,0.971,128.553
6jI7y83WjuyBne9b3IvdSs,Make It Without You,49,272612,False,0.456,0.205,0.0313,0.92,0.00011,0.149,0.161,117.663
0ngtyvPUKR4YTtkVKvZP02,Dream,54,211240,False,0.512,0.248,0.0275,0.75,2.96e-05,0.114,0.158,109.692
6DwgZO7AMYelPFwr8WPhpg,I Am Not Alone,46,252386,False,0.568,0.18,0.0284,0.758,6.17e-05,0.111,0.228,112.033
5X3w2MfxgMTZkn2mTPQs0u,Stand Your Ground,62,203253,False,0.71,0.271,0.0283,0.658,4.59e-06,0.115,0.686,131.88
5PCwedwyeLZQ6xAUIKbwos,Perfect Man,32,291332,False,0.574,0.704,0.0318,0.0931,0.000281,0.136,0.338,117.086
32kyGOJpEOTFKR9wvPSsxJ,あ。っという間はあるさ,33,172373,False,0.64,0.895,0.0316,0.273,0.0,0.247,0.94,115.941
0ifc4mq2mVNefgQFmtXQpt,Tell The World,58,161328,False,0.669,0.854,0.0431,0.0653,0.0,0.288,0.706,120.035
2gJ3ZOaiWr3jGHwevufOxr,Ain't No Reason,57,220306,False,0.615,0.358,0.0552,0.705,0.0,0.113,0.432,146.06
37jsciEAFxwyjXx0kV6aO6,A Month from Now,34,192392,False,0.415,0.619,0.123,0.946,2.75e-05,0.799,0.739,77.009
22KbVMZekQbkrHGrubQTpQ,What If,55,207228,False,0.565,0.895,0.04,0.194,0.0,0.101,0.592,149.919
4RiKD76gS8huCzwWqw0EGC,Pussy Cat,33,122874,False,0.586,0.702,0.132,0.59,0.0,0.146,0.644,177.598
3XFhSbm8EdZD6Cjrm1dNJQ,Polaroid Picture,33,223015,False,0.564,0.604,0.0549,0.0287,4.74e-06,0.108,0.341,113.091
3nImoHhXBOqYcdTN8gt9eE,I Bet On Flying High,0,155000,False,0.543,0.359,0.0302,0.651,0.0,0.0981,0.346,109.735
0B3g35bVxJ42Y0W0I5WBIU,I Bet On Flying High,0,155000,False,0.543,0.359,0.0302,0.651,0.0,0.0981,0.346,109.735
1igSa6QILI1jyE970ZMYW1,I Bet On Flying High,0,155000,False,0.543,0.359,0.0302,0.651,0.0,0.0981,0.346,109.735
4AYITlwiumljGdv0NIGR4T,Mirrors - Acoustic,52,224170,False,0.638,0.287,0.0412,0.81,0.0,0.0804,0.445,128.025
3YvutLE6lwEyW4WMF5FIi6,To the Wonder (feat. Kina Grannis),21,239004,False,0.515,0.46,0.0436,0.891,0.14,0.0874,0.259,140.067
3geIJghtdmVc7GeJio1xlj,Stay - Acoustic,50,181311,False,0.622,0.221,0.0583,0.901,0.0,0.107,0.297,131.827
1yycinn2WICj4UKGQ9xPjD,太陽さん,55,144653,False,0.44,0.0353,0.0522,0.99,0.00312,0.108,0.362,181.988
5Z8O4RFAmjA13jrOYIgyXA,Oh What A Love,46,235135,False,0.457,0.064,0.0339,0.941,0.108,0.107,0.0647,147.824
1ABd3bWsG4FCKePjXeVfJG,Leave The Lights On,56,248360,False,0.649,0.821,0.0313,0.0302,0.000141,0.0843,0.661,121.938
4I18rXWixQBWc8JhTqx6Xn,I Won't Let You Down,40,198344,False,0.495,0.329,0.0386,0.652,7.61e-05,0.0606,0.0919,72.992
3IORLAm07yxo4T7B8cRET3,Look For The Good (Single Version),21,239697,False,0.71,0.615,0.133,0.0384,0.0,0.283,0.746,90.263
4sAX65hbNtEC1lceCdGuMt,Stargazing,55,186334,False,0.69,0.204,0.0301,0.932,1.73e-06,0.119,0.525,139.587
7vg5fesQdq5I7Z7XGdyJd5,Bad Liar,50,226877,False,0.596,0.195,0.0264,0.926,0.0,0.139,0.176,82.114
2TRXV6DoQLjdRrBR6ED6NP,Slow Down Time,44,196920,False,0.733,0.657,0.0272,0.013,6.73e-05,0.317,0.433,109.954
6xXvAzowcCQmoKdDr1oIFJ,2002 - Acoustic,57,145056,False,0.589,0.296,0.083,0.842,0.0,0.0736,0.611,165.799
0QzY6rP7C8IWMnpEyuQmC6,Heat Waves - Acoustic,56,193027,False,0.659,0.338,0.0376,0.842,0.0,0.277,0.495,145.877
3XdStlaHnq3JrmQDCRqEET,アジアの純真,32,233280,False,0.732,0.83,0.0309,0.201,3.04e-05,0.0802,0.871,111.664
4h3rI4uxGsbA4LsLt1nB2t,If the World Was Ending - Acoustic,35,213091,False,0.522,0.202,0.0861,0.918,0.0,0.185,0.457,147.992
2KhS0LVOw9ralhfbcIi7vL,Comes And Goes (In Waves),55,253546,False,0.565,0.698,0.0295,0.54,0.0183,0.124,0.155,120.013
6fPblqm2OhtEKvaUEQzLzJ,ながれ星,33,317400,False,0.474,0.408,0.0332,0.603,2.77e-05,0.104,0.238,143.881
0wFSrH6x1iQOdUljUueAcd,Dusk Till Dawn - Acoustic,46,167616,False,0.543,0.244,0.0511,0.864,0.0,0.112,0.29,126.341
1wSZdWFZphxDh6iJhWlIUi,Don't Wanna Leave You,38,211672,False,0.672,0.644,0.236,0.795,0.0,0.146,0.549,148.135
5ZpSUdy5wL5Hvwsqz6JCAt,Passenger Seat,65,274245,False,0.515,0.769,0.031,0.0456,0.00436,0.0961,0.644,153.046
3mDvi0k4LuCA7ViLf3Qb3O,Love,60,170040,False,0.759,0.684,0.0315,0.269,0.0,0.13,0.759,107.948
09t3kwndNebf3RV8DZ5pw3,Ashes,37,250146,False,0.497,0.254,0.0341,0.891,0.0441,0.122,0.0676,110.864
3yVSlc3y7YWZPAreTHjH9v,明日の☆SHOW,34,290480,False,0.644,0.603,0.0263,0.306,0.0,0.262,0.516,113.413
3SxMBVdL2gxhX5V5dXF9jy,Lost Sparks,51,225400,False,0.548,0.3,0.0298,0.757,9.28e-06,0.0851,0.264,135.902
6XCPQygbj33s7OUxlbo6bX,Who We Are,48,259877,False,0.521,0.507,0.0319,0.0162,4.43e-05,0.148,0.153,108.168
0IZJR2XrPdWqHdnpaPixw9,Heart (Original Version),34,288426,False,0.587,0.842,0.0268,0.278,0.0,0.163,0.693,97.013
3VIbZxc3oo1eAlb7tcRsG1,It'll Be Alright,51,219363,False,0.543,0.324,0.0316,0.452,2.81e-05,0.412,0.181,139.883
3SBzDgdTwHOMSik82ZI6L2,Everybody,54,208426,False,0.742,0.636,0.0331,0.446,0.0,0.0817,0.48,95.002
2hSag78vkaBXqpaDF3serw,Kabilugan Ng Buwan,32,283480,False,0.707,0.402,0.0251,0.677,0.0,0.104,0.313,94.99
3wpZTp7HM8Dv25oExNgCC6,Keep Breathing,54,205586,False,0.52,0.308,0.0331,0.776,0.00285,0.115,0.187,125.93
3e5UDAmMzMUM95PqjVHC4L,The Ladder,55,227128,False,0.681,0.608,0.0339,0.62,0.000425,0.136,0.315,123.991
2jcDDdBy1foaBC8X9owMrZ,HELLO (Original Version),34,243066,False,0.569,0.861,0.0406,0.0425,0.0,0.204,0.511,77.983
7KC4B2R255iYIPVG8S7Eey,接吻,33,369200,False,0.707,0.296,0.078,0.283,0.0,0.0601,0.65,88.006
7DUnyslSCb05yeSmGGTJ81,Can't Keep It Inside,45,77093,False,0.519,0.0646,0.0433,0.982,3.84e-06,0.105,0.395,121.696
2lXGLbSXrSACMa2oelt4TE,明日天気になれ,33,244840,False,0.608,0.705,0.0253,0.078,8.36e-05,0.179,0.621,111.204
6uZroCk7E7L7RhY7NAvC3Y,IT'S ONLY LOVE,34,275266,False,0.585,0.734,0.032,0.0334,0.0,0.0934,0.413,117.84
6ITdND5IQ7lHzjkyJZSt53,それがすべてさ,34,330720,False,0.527,0.89,0.0665,0.00433,0.0,0.118,0.425,102.644
71vcffc4Yfz0pt9AbaL386,I Don't Wanna Love Somebody Else,49,163960,False,0.495,0.22,0.0355,0.847,1.4e-06,0.0957,0.345,126.618
7wbSp6u3cGj5GTN0lNxZ4X,Burn It All!,33,193874,False,0.628,0.424,0.0416,0.395,4.28e-06,0.106,0.157,99.696
0HL3y3bsKSARBSP0qaImwb,Carried Me With You,62,213732,False,0.639,0.666,0.0636,0.271,0.0,0.111,0.372,98.384
3NrUMv6TqphWgk2PdDdg4H,Pepperspray,32,136543,False,0.539,0.675,0.0709,0.188,0.0,0.198,0.719,142.041
42mkE3wbofBNickLHgdVlo,Stickup,32,223707,True,0.487,0.837,0.0623,0.0133,0.0,0.102,0.207,160.025
3Re0unscFRNOkwwEGtxhCO,Heaven - Acoustic,54,188181,False,0.529,0.24,0.037,0.938,0.0,0.0659,0.487,131.266
4H7MpMZ4p3Cc06B11bcgL7,Soldier's Eyes,50,171760,False,0.666,0.289,0.0317,0.641,8.2e-06,0.109,0.415,109.965
7AKxbxzkxm2ERWrd1ggniO,Asleep Among Endives,58,306243,False,0.451,0.0318,0.0421,0.983,0.0532,0.0989,0.148,123.985
6JAXWoK53LV3hYARf4TzzP,Symphony - Acoustic,49,192389,False,0.359,0.208,0.036,0.943,0.0,0.0931,0.105,83.155
5LuSu8fS8PGCH88EDPLYcy,Save Your Tears - Acoustic,49,177818,False,0.693,0.111,0.0379,0.937,1.47e-06,0.0858,0.247,110.813
4nmjL1mUKOAfAbo9QG9tSE,Koi,53,251266,False,0.598,0.819,0.0911,0.00081,0.0,0.218,0.878,158.115
4A6GiKusHlmrtqCyKAyPg2,July Bones,54,239400,False,0.596,0.27,0.0265,0.785,0.134,0.0647,0.155,100.006
6y4PDihMDJdFRjhunzpJ6s,Autumn Breeze,50,241413,False,0.589,0.334,0.029,0.832,0.0,0.133,0.208,80.036
45SbQo5bq8f0hNdB70IyFC,Save Your Tears,57,216800,False,0.735,0.275,0.0304,0.746,0.0,0.131,0.294,116.004
4l2fpkIEUWv7G9DNp9M2nr,You're Still The One - Acoustic,53,161306,False,0.605,0.168,0.0496,0.887,0.0,0.12,0.398,119.836
1wflx5YklLYToaIbXkrZSq,Somebody Loved,57,153105,False,0.612,0.107,0.0302,0.936,0.0,0.109,0.637,78.393
6f9qzNP6elRi8i2NgqGoE5,Bohemian Rhapsody - Acoustic,52,173426,False,0.451,0.0665,0.0516,0.967,1.06e-06,0.109,0.349,64.289
39dhIbeOy13KQlVlLM0m8G,As It Was - Acoustic,51,144644,False,0.595,0.0477,0.0662,0.923,0.0,0.0909,0.513,118.162
3m0jiOJfxIqGGsRKMOA2uQ,Wish List,46,212760,False,0.307,0.11,0.0388,0.733,6.04e-06,0.111,0.32,201.008
6IiFTtc2ipIXW5HzwFzOjh,Beautiful Disaster,41,241758,False,0.3,0.27,0.0371,0.9,4.47e-05,0.1,0.214,144.589
2JI53ZVCxMucM68UpCtZ5C,Fake a smile,57,169600,False,0.731,0.191,0.122,0.735,0.671,0.131,0.274,149.91
5NqGfELjcdvRIUuhgZJ34W,Marigold,50,306626,False,0.545,0.745,0.0286,0.0452,0.0,0.0907,0.413,106.094
0Bv0qHGKNiwzDtHzXrjmIn,River Flows In You,42,214466,False,0.356,0.23,0.0519,0.923,0.801,0.112,0.11,129.532
7z2DKGAsPPdxOwTzMaVYD4,Kill Me Pretty,47,160466,False,0.432,0.796,0.0606,0.000153,0.00209,0.266,0.271,141.868
2XW4AAjfBQTzp7Oe1tU702,No Matter Where You Are,55,178826,False,0.693,0.664,0.0336,0.0309,0.0,0.223,0.436,132.059
7Afr3PKTtlFGHGiXYgnv6P,I Like You,56,138506,False,0.624,0.334,0.0391,0.321,3.27e-06,0.113,0.397,157.92
5CijCh8uOTWZO9DQpYwAXw,The Mess I Made,49,230613,False,0.423,0.572,0.0347,0.0158,0.0,0.231,0.17,165.394
